Fecha,Hora,Horario,España,Alemania,Bélgica,Francia,Italia,Países Bajos,Portugal,Reino Unido
2022-02-10,15,Invierno,177.45,176.35,178.4,177.45,196.78,174.84,177.45,168.83
2022-02-10,16,Invierno,184.55,184.55,184.55,184.55,205.92,184.55,184.55,172.11
2022-02-10,17,Invierno,195.98,195.98,195.98,195.98,224.69,195.98,195.98,177.79
2022-02-10,18,Invierno,215.77,215.77,215.77,215.77,236.34,215.77,215.77,204.62
2022-02-10,19,Invierno,238.0,229.58,243.23,238.0,261.7,219.06,238.0,237.33
2022-02-10,20,Invierno,248.01,212.49,260.0,248.01,258.09,170.38,248.01,246.39
2022-02-10,21,Invierno,235.01,187.28,210.0,235.01,235.01,169.9,235.01,242.2
2022-02-10,22,Invierno,226.8,179.37,183.0,215.66,217.51,183.0,226.8,210.02
2022-02-10,23,Invierno,209.99,176.91,178.4,209.99,210.6,160.1,209.99,209.39
2022-02-10,24,Invierno,195.71,136.66,167.28,195.71,195.71,131.9,195.71,181.59
2022-02-11,1,Invierno,199.03,180.01,171.86,196.17,196.17,173.28,199.03,176.71
2022-02-11,2,Invierno,178.85,176.73,175.65,178.85,186.7,175.84,178.85,174.34
2022-02-11,3,Invierno,175.05,168.87,171.81,175.05,184.0,168.54,175.05,175.29
2022-02-11,4,Invierno,167.2,164.09,165.57,167.2,184.22,163.94,167.2,172.07
2022-02-11,5,Invierno,165.0,165.0,165.0,165.0,186.49,165.0,165.0,170.33
2022-02-11,6,Invierno,171.3,171.3,171.3,171.3,196.17,171.3,171.3,168.96
2022-02-11,7,Invierno,196.95,196.95,196.95,196.95,214.45,196.95,196.95,183.25
2022-02-11,8,Invierno,220.04,221.46,223.85,227.13,234.96,220.7,220.04,213.46
2022-02-11,9,Invierno,229.7,221.78,231.75,245.39,247.0,218.61,229.7,245.55
2022-02-11,10,Invierno,223.92,179.53,206.03,242.69,240.54,170.12,223.92,251.97
2022-02-11,11,Invierno,207.83,151.36,188.12,238.96,230.26,137.73,207.83,251.97
2022-02-11,12,Invierno,191.5,135.02,178.6,236.96,224.34,122.09,191.5,223.86
2022-02-11,13,Invierno,174.95,128.35,169.13,219.8,211.87,124.06,174.95,210.08
2022-02-11,14,Invierno,174.5,133.68,162.5,201.99,199.48,124.9,174.5,192.2
2022-02-11,15,Invierno,174.55,140.61,162.77,193.11,200.87,134.0,174.55,183.85
2022-02-11,16,Invierno,172.54,168.15,170.0,172.54,209.94,167.6,172.54,178.77
2022-02-11,17,Invierno,176.99,191.92,191.92,191.92,227.84,191.92,176.99,188.81
2022-02-11,18,Invierno,206.96,220.57,220.57,220.57,259.1,220.57,206.96,218.24
2022-02-11,19,Invierno,226.8,243.35,243.35,243.35,294.0,243.35,226.8,248.6
2022-02-11,20,Invierno,241.18,241.18,241.18,241.18,289.0,241.18,241.18,235.5
2022-02-11,21,Invierno,221.31,221.31,221.31,221.31,234.84,221.31,221.31,218.34
2022-02-11,22,Invierno,216.0,213.13,213.3,216.0,216.0,212.8,216.0,193.67
2022-02-11,23,Invierno,205.79,205.48,205.49,205.79,206.71,205.44,205.79,200.93
2022-02-11,24,Invierno,197.89,190.1,190.47,197.89,197.89,189.15,197.89,181.53
2022-02-12,1,Invierno,212.17,195.91,195.91,195.91,195.91,195.91,212.17,201.25
2022-02-12,2,Invierno,211.1,187.2,187.2,187.2,187.2,187.2,211.1,193.47
2022-02-12,3,Invierno,205.89,184.89,184.89,184.89,184.89,184.89,205.89,187.68
2022-02-12,4,Invierno,203.08,170.24,170.24,170.24,170.24,170.24,203.08,161.7
2022-02-12,5,Invierno,200.47,166.0,166.0,166.0,167.56,166.0,200.47,153.88
2022-02-12,6,Invierno,194.91,162.45,155.0,168.38,168.38,158.2,194.91,146.83
2022-02-12,7,Invierno,199.03,160.64,145.49,184.74,184.74,161.1,199.03,148.11
2022-02-12,8,Invierno,207.43,162.56,179.23,207.43,207.43,150.0,207.43,163.38
2022-02-12,9,Invierno,210.89,157.24,188.04,210.89,210.89,191.2,210.89,172.49
2022-02-12,10,Invierno,211.17,121.8,180.38,211.17,211.17,211.9,211.17,191.44
2022-02-12,11,Invierno,203.23,115.76,158.36,203.23,203.23,115.88,203.23,200.84
2022-02-12,12,Invierno,184.74,121.27,105.1,184.74,184.74,106.16,184.74,188.01
2022-02-12,13,Invierno,179.99,97.47,37.16,179.99,179.99,112.28,179.99,176.34
2022-02-12,14,Invierno,171.0,87.12,51.36,171.0,171.0,107.56,171.0,175.74
2022-02-12,15,Invierno,168.39,89.83,126.04,168.39,168.39,95.77,168.39,175.96
2022-02-12,16,Invierno,166.79,116.85,104.0,166.79,169.05,160.0,166.79,168.54
2022-02-12,17,Invierno,171.56,171.56,171.56,171.56,184.4,171.56,171.56,177.06
2022-02-12,18,Invierno,194.89,194.89,194.89,194.89,194.89,194.89,194.89,191.87
2022-02-12,19,Invierno,212.52,191.8,198.45,212.52,215.0,222.0,212.52,222.66
2022-02-12,20,Invierno,231.55,140.88,125.32,231.55,231.55,199.97,231.55,228.92
2022-02-12,21,Invierno,220.0,121.12,132.97,213.0,213.0,218.0,220.0,210.64
2022-02-12,22,Invierno,214.89,104.74,170.46,202.14,202.14,160.0,214.89,183.82
2022-02-12,23,Invierno,204.89,109.29,170.5,201.76,199.67,157.5,204.89,191.48
2022-02-12,24,Invierno,193.94,101.7,156.19,193.94,190.37,140.0,193.94,177.08
2022-02-13,1,Invierno,220.0,88.07,163.24,196.9,196.9,180.0,220.0,191.69
2022-02-13,2,Invierno,214.23,98.65,156.6,186.52,186.52,170.0,214.23,191.62
2022-02-13,3,Invierno,210.89,99.78,100.0,184.3,184.3,148.0,210.89,183.92
2022-02-13,4,Invierno,187.0,99.14,91.53,162.15,175.76,148.0,187.0,161.64
2022-02-13,5,Invierno,169.0,104.22,95.89,149.9,173.06,162.42,192.43,155.28
2022-02-13,6,Invierno,169.4,99.91,68.2,169.4,178.54,149.2,170.85,155.26
2022-02-13,7,Invierno,170.3,93.99,78.0,170.3,189.33,168.88,170.84,163.58
2022-02-13,8,Invierno,191.08,88.55,149.29,191.08,199.95,147.92,191.08,186.93
2022-02-13,9,Invierno,169.5,88.06,140.22,169.5,192.0,149.9,169.5,168.85
2022-02-13,10,Invierno,169.8,60.0,25.55,169.8,191.69,134.0,169.8,184.22
2022-02-13,11,Invierno,163.34,73.03,44.6,163.34,185.5,100.0,163.34,177.84
2022-02-13,12,Invierno,148.3,67.23,30.76,148.3,178.53,89.9,155.11,213.54
2022-02-13,13,Invierno,148.2,30.08,-5.23,148.2,174.83,95.92,148.2,209.76
2022-02-13,14,Invierno,117.92,43.25,-5.67,117.92,167.37,45.5,117.92,243.52
2022-02-13,15,Invierno,70.0,50.12,45.65,70.0,167.37,66.0,70.0,196.89
2022-02-13,16,Invierno,93.07,81.78,74.42,93.07,180.12,81.78,93.07,184.51
2022-02-13,17,Invierno,104.77,92.47,90.18,104.77,201.99,104.73,104.77,197.6
2022-02-13,18,Invierno,123.9,115.71,120.48,123.9,218.96,125.0,123.9,212.02
2022-02-13,19,Invierno,164.59,119.11,146.52,164.59,245.0,203.6,164.59,256.42
2022-02-13,20,Invierno,181.92,92.33,130.13,181.92,265.31,236.0,181.92,249.13
2022-02-13,21,Invierno,205.01,87.18,93.68,170.6,243.0,179.21,205.01,211.95
2022-02-13,22,Invierno,205.01,81.39,91.74,122.8,226.44,160.0,205.01,184.52
2022-02-13,23,Invierno,170.84,88.59,81.26,127.79,210.86,133.1,170.84,203.35
2022-02-13,24,Invierno,168.99,63.23,47.72,119.27,199.95,109.9,168.99,164.0
2022-02-14,1,Invierno,153.57,46.55,132.24,153.57,180.12,180.0,153.57,209.69
2022-02-14,2,Invierno,150.0,13.33,113.5,150.0,174.05,149.9,150.0,201.99
2022-02-14,3,Invierno,142.49,12.94,64.7,142.49,171.64,118.99,142.49,193.14
2022-02-14,4,Invierno,107.5,13.78,1.1,107.5,170.2,110.0,107.5,199.36
2022-02-14,5,Invierno,105.0,35.25,86.64,105.0,171.64,108.95,105.0,167.65
2022-02-14,6,Invierno,146.96,87.91,120.94,146.96,182.72,111.76,146.96,142.91
2022-02-14,7,Invierno,170.84,104.25,146.39,170.84,206.4,160.1,170.84,167.72
2022-02-14,8,Invierno,217.51,117.19,159.09,217.51,225.0,198.0,217.51,201.06
2022-02-14,9,Invierno,224.59,117.11,208.7,224.59,253.98,180.1,224.59,209.28
2022-02-14,10,Invierno,228.2,98.58,165.0,228.2,249.96,238.0,228.2,213.0
2022-02-14,11,Invierno,218.09,94.91,156.0,218.09,229.2,230.0,218.09,211.72
2022-02-14,12,Invierno,200.42,95.89,160.84,200.42,221.56,226.0,200.42,193.49
2022-02-14,13,Invierno,170.0,98.52,75.17,210.73,206.3,204.0,170.0,182.51
2022-02-14,14,Invierno,162.9,104.18,138.75,195.05,205.88,170.0,162.9,181.96
2022-02-14,15,Invierno,160.0,107.01,154.01,171.53,211.66,124.0,160.0,175.17
2022-02-14,16,Invierno,156.11,114.51,160.91,156.11,216.11,160.0,156.11,175.96
2022-02-14,17,Invierno,162.68,144.52,177.4,176.33,217.26,172.6,162.68,180.56
2022-02-14,18,Invierno,194.99,184.58,203.94,202.33,221.42,203.45,194.99,203.62
2022-02-14,19,Invierno,221.98,197.13,235.73,223.85,236.9,241.79,221.98,252.7
2022-02-14,20,Invierno,248.71,167.3,235.73,248.71,248.71,214.3,248.71,279.88
2022-02-14,21,Invierno,229.02,148.44,202.21,229.02,229.02,169.9,229.02,253.35
2022-02-14,22,Invierno,222.85,115.49,215.71,218.95,218.95,180.1,222.85,207.0
2022-02-14,23,Invierno,210.55,123.05,206.56,201.98,201.98,182.0,210.55,196.51
2022-02-14,24,Invierno,194.81,110.94,211.0,194.81,194.4,184.28,194.81,200.11
2022-02-15,1,Invierno,198.18,112.68,167.56,198.18,198.18,159.98,198.18,207.48
2022-02-15,2,Invierno,189.0,114.82,166.37,189.0,189.0,171.8,189.0,203.16
2022-02-15,3,Invierno,179.7,112.3,160.99,179.7,179.7,172.0,179.7,184.25
2022-02-15,4,Invierno,173.4,118.28,160.96,173.4,174.02,178.0,173.4,169.43
2022-02-15,5,Invierno,165.85,126.86,160.66,165.85,174.05,190.6,165.85,164.51
2022-02-15,6,Invierno,169.3,152.72,169.69,169.3,182.97,192.0,169.3,163.12
2022-02-15,7,Invierno,204.2,204.2,204.2,204.2,204.2,204.2,204.2,175.07
2022-02-15,8,Invierno,234.06,234.06,234.06,234.06,234.06,234.06,234.06,210.06
2022-02-15,9,Invierno,250.79,250.06,250.0,250.79,262.88,250.06,250.79,226.41
2022-02-15,10,Invierno,240.0,240.0,240.0,240.0,240.0,240.0,240.0,228.69
2022-02-15,11,Invierno,220.43,220.43,220.43,220.43,217.85,220.43,220.43,221.88
2022-02-15,12,Invierno,202.38,199.03,196.03,202.38,209.33,197.74,202.38,208.27
2022-02-15,13,Invierno,183.62,182.56,182.95,183.62,206.23,182.78,183.62,197.03
2022-02-15,14,Invierno,162.9,150.85,148.7,162.9,202.25,162.28,162.9,182.58
2022-02-15,15,Invierno,162.68,149.28,155.39,162.68,206.61,178.66,162.68,170.19
2022-02-15,16,Invierno,162.52,157.27,163.06,162.52,211.17,172.99,162.52,174.63
2022-02-15,17,Invierno,163.1,145.26,163.1,163.1,221.19,188.7,163.1,185.36
2022-02-15,18,Invierno,188.87,173.23,182.0,188.87,226.0,182.0,188.87,205.58
2022-02-15,19,Invierno,224.0,174.29,205.51,205.51,238.0,219.04,224.0,241.03
2022-02-15,20,Invierno,238.26,115.28,171.2,230.69,230.69,277.02,238.26,259.75
2022-02-15,21,Invierno,247.99,105.31,168.54,206.37,222.1,258.8,247.99,248.44
2022-02-15,22,Invierno,238.26,91.51,168.21,200.57,212.01,195.97,238.26,209.19
2022-02-15,23,Invierno,225.78,101.91,164.34,175.16,203.99,221.0,225.78,200.76
2022-02-15,24,Invierno,173.4,87.91,155.5,173.4,198.36,200.2,173.4,183.29
2022-02-16,1,Invierno,171.9,94.68,142.68,156.99,192.02,191.84,171.9,209.07
2022-02-16,2,Invierno,162.3,93.97,145.1,155.38,188.23,206.0,162.3,197.06
2022-02-16,3,Invierno,158.72,99.45,132.17,132.78,179.18,188.0,158.72,168.47
2022-02-16,4,Invierno,151.58,106.67,115.68,117.56,188.23,129.4,151.58,140.93
2022-02-16,5,Invierno,149.54,103.6,104.01,104.8,188.23,103.87,150.6,111.89
2022-02-16,6,Invierno,152.05,110.4,110.8,111.58,201.2,110.67,152.05,114.16
2022-02-16,7,Invierno,163.48,134.02,134.02,142.95,229.11,132.93,163.48,133.87
2022-02-16,8,Invierno,213.51,184.7,182.7,188.39,257.04,182.7,213.51,186.27
2022-02-16,9,Invierno,219.63,194.83,193.12,196.78,299.67,193.9,219.63,193.59
2022-02-16,10,Invierno,215.28,174.52,171.2,186.37,263.36,174.86,215.28,199.9
2022-02-16,11,Invierno,175.13,137.84,133.47,155.89,235.0,150.0,175.13,189.6
2022-02-16,12,Invierno,162.2,136.04,129.14,157.41,210.5,158.2,162.2,183.03
2022-02-16,13,Invierno,165.0,118.22,93.01,165.0,196.28,155.09,165.0,184.93
2022-02-16,14,Invierno,155.2,111.4,91.07,155.2,191.0,158.2,155.2,202.09
2022-02-16,15,Invierno,143.25,105.65,97.44,143.25,200.6,158.09,143.25,194.22
2022-02-16,16,Invierno,138.17,97.57,93.02,138.17,210.34,163.27,138.17,174.36
2022-02-16,17,Invierno,135.39,99.11,99.11,135.39,235.71,160.5,135.39,175.52
2022-02-16,18,Invierno,160.84,110.76,122.0,152.58,255.46,177.4,160.84,191.06
2022-02-16,19,Invierno,210.93,118.61,159.43,174.23,284.03,207.94,210.93,221.47
2022-02-16,20,Invierno,225.0,117.99,107.4,195.45,267.99,212.76,225.0,234.22
2022-02-16,21,Invierno,236.73,102.9,92.51,165.05,248.99,179.9,236.73,213.5
2022-02-16,22,Invierno,226.3,95.01,130.66,150.48,211.04,158.03,226.3,191.07
2022-02-16,23,Invierno,210.06,95.01,129.42,148.97,202.05,153.9,210.06,179.33
2022-02-16,24,Invierno,172.0,74.12,106.88,128.39,187.47,123.5,172.0,139.94
2022-02-17,1,Invierno,130.0,17.92,45.2,75.99,179.49,89.9,150.09,90.27
2022-02-17,2,Invierno,127.23,15.04,32.5,53.47,173.95,68.9,142.08,77.5
2022-02-17,3,Invierno,105.0,15.02,37.85,45.53,173.7,51.0,120.41,59.46
2022-02-17,4,Invierno,100.0,13.97,14.65,18.99,172.0,15.21,100.0,41.14
2022-02-17,5,Invierno,100.0,15.04,15.25,18.53,172.94,15.04,109.99,29.18
2022-02-17,6,Invierno,110.0,33.02,33.02,33.02,180.38,33.02,110.0,40.52
2022-02-17,7,Invierno,138.0,90.93,90.93,116.29,182.07,90.93,138.0,89.01
2022-02-17,8,Invierno,170.0,123.22,124.91,146.69,202.54,144.01,170.0,151.32
2022-02-17,9,Invierno,196.99,107.23,120.67,196.99,199.7,213.7,196.99,184.34
2022-02-17,10,Invierno,192.69,102.55,165.46,192.69,192.69,173.43,192.69,190.2
2022-02-17,11,Invierno,170.0,95.06,131.4,170.0,180.18,95.06,170.0,178.96
2022-02-17,12,Invierno,154.99,77.47,121.97,154.99,177.07,101.9,154.99,165.76
2022-02-17,13,Invierno,145.54,65.06,106.37,145.54,166.83,73.11,154.99,148.07
2022-02-17,14,Invierno,133.89,35.98,81.11,133.89,164.86,27.93,152.58,148.04
2022-02-17,15,Invierno,138.88,42.68,89.35,138.88,167.96,42.68,150.51,143.18
2022-02-17,16,Invierno,131.82,67.3,103.11,131.82,174.99,84.0,150.09,146.36
2022-02-17,17,Invierno,154.68,86.08,132.12,154.68,182.99,141.79,154.68,160.9
2022-02-17,18,Invierno,160.0,108.83,157.07,153.19,190.94,162.0,160.0,160.93
2022-02-17,19,Invierno,210.18,110.63,176.39,191.37,206.19,223.0,210.18,201.19
2022-02-17,20,Invierno,238.07,101.54,179.68,213.27,213.27,199.0,238.07,230.15
2022-02-17,21,Invierno,268.12,86.9,160.0,196.54,196.54,170.1,268.12,224.2
2022-02-17,22,Invierno,237.8,86.48,149.26,177.26,182.13,165.04,237.8,195.57
2022-02-17,23,Invierno,210.3,86.3,133.51,154.52,180.13,149.63,210.3,176.57
2022-02-17,24,Invierno,197.64,63.04,139.06,170.75,170.75,166.85,197.64,178.29
2022-02-18,1,Invierno,206.4,71.45,152.68,173.17,173.17,180.1,206.4,209.32
2022-02-18,2,Invierno,200.0,62.57,159.02,168.84,168.84,199.94,200.0,200.96
2022-02-18,3,Invierno,190.15,74.76,167.29,167.29,167.29,209.99,190.15,229.12
2022-02-18,4,Invierno,181.19,84.92,165.54,156.88,166.62,199.96,181.19,205.07
2022-02-18,5,Invierno,174.1,95.19,117.95,116.52,166.86,143.08,174.1,133.17
2022-02-18,6,Invierno,174.1,119.09,119.09,119.09,173.17,119.09,174.1,115.83
2022-02-18,7,Invierno,200.0,140.99,140.99,140.99,210.0,140.99,200.0,131.67
2022-02-18,8,Invierno,210.86,185.05,185.05,185.05,240.0,185.05,210.86,173.45
2022-02-18,9,Invierno,215.0,189.28,189.28,189.28,254.78,189.28,215.0,187.67
2022-02-18,10,Invierno,210.0,173.24,173.24,173.24,241.93,173.24,210.0,194.26
2022-02-18,11,Invierno,205.61,150.0,150.0,150.0,202.25,150.0,205.61,207.15
2022-02-18,12,Invierno,199.9,130.99,139.21,138.0,184.99,150.0,199.9,202.96
2022-02-18,13,Invierno,188.43,123.17,141.85,139.99,177.7,164.7,188.43,215.88
2022-02-18,14,Invierno,180.49,106.81,138.73,135.4,176.49,180.1,180.49,219.5
2022-02-18,15,Invierno,159.9,99.89,144.55,141.07,182.05,199.7,159.9,180.53
2022-02-18,16,Invierno,154.09,99.26,147.71,144.14,196.44,207.2,154.09,173.58
2022-02-18,17,Invierno,154.0,97.42,146.89,151.59,215.0,215.1,154.0,181.46
2022-02-18,18,Invierno,156.84,113.84,170.0,156.84,249.27,218.52,156.84,197.33
2022-02-18,19,Invierno,190.0,130.9,211.33,190.0,274.97,242.05,190.0,230.23
2022-02-18,20,Invierno,200.0,140.49,208.57,200.0,256.98,220.2,200.0,223.53
2022-02-18,21,Invierno,192.2,115.87,160.0,192.2,210.21,150.0,192.2,210.17
2022-02-18,22,Invierno,178.03,109.75,150.92,178.03,187.73,150.0,178.03,190.6
2022-02-18,23,Invierno,154.0,115.66,149.33,154.0,182.31,180.1,154.0,177.18
2022-02-18,24,Invierno,146.86,92.46,135.3,146.86,173.86,164.8,146.86,147.13
2022-02-19,1,Invierno,129.0,73.73,88.76,88.93,182.6,108.75,129.0,129.44
2022-02-19,2,Invierno,111.99,54.32,78.05,77.24,175.69,104.61,111.99,113.85
2022-02-19,3,Invierno,98.06,16.63,73.42,98.06,169.91,94.87,98.06,113.72
2022-02-19,4,Invierno,77.2,14.38,53.27,77.2,167.62,50.0,77.2,95.61
2022-02-19,5,Invierno,82.57,10.96,44.17,82.57,165.21,10.96,82.57,81.38
2022-02-19,6,Invierno,96.6,9.06,66.05,96.6,169.91,69.0,96.6,71.29
2022-02-19,7,Invierno,111.99,0.1,76.46,111.99,176.65,94.04,111.99,96.16
2022-02-19,8,Invierno,136.4,3.62,89.46,136.4,192.69,100.03,136.4,151.3
2022-02-19,9,Invierno,138.97,9.42,94.94,138.97,200.0,109.9,138.97,167.86
2022-02-19,10,Invierno,169.88,1.94,107.16,169.88,186.36,105.91,169.88,184.47
2022-02-19,11,Invierno,140.7,0.0,73.47,140.7,180.82,32.0,140.7,187.67
2022-02-19,12,Invierno,131.78,-0.08,60.96,131.78,172.04,0.0,131.78,215.83
2022-02-19,13,Invierno,120.84,-0.35,55.78,120.84,166.81,0.0,120.84,206.14
2022-02-19,14,Invierno,120.84,-0.52,34.93,82.65,163.55,0.0,120.84,211.82
2022-02-19,15,Invierno,120.84,-0.08,36.28,60.97,162.74,36.28,120.84,208.28
2022-02-19,16,Invierno,110.3,0.08,51.12,76.07,168.96,80.0,110.3,209.71
2022-02-19,17,Invierno,111.99,15.69,71.64,81.74,171.8,115.74,111.99,155.49
2022-02-19,18,Invierno,129.1,99.95,104.55,107.45,183.39,118.1,129.1,203.06
2022-02-19,19,Invierno,168.0,121.97,146.55,152.36,203.24,203.57,168.0,246.07
2022-02-19,20,Invierno,196.85,112.63,130.78,170.15,205.79,218.91,196.85,245.67
2022-02-19,21,Invierno,204.0,102.52,126.98,159.01,197.31,157.95,204.0,197.66
2022-02-19,22,Invierno,204.79,101.89,114.51,141.83,180.39,174.9,204.79,187.48
2022-02-19,23,Invierno,201.0,101.99,92.67,157.87,173.3,156.9,201.0,198.26
2022-02-19,24,Invierno,192.5,100.93,116.1,121.43,168.66,154.9,192.5,160.73
2022-02-20,1,Invierno,196.0,104.38,104.38,104.38,175.69,104.38,196.0,179.82
2022-02-20,2,Invierno,175.36,99.9,99.9,99.9,168.68,99.9,175.36,134.47
2022-02-20,3,Invierno,150.0,98.71,98.62,98.67,163.03,100.0,150.0,112.74
2022-02-20,4,Invierno,140.85,92.01,89.64,90.65,163.05,100.18,140.85,72.58
2022-02-20,5,Invierno,140.84,88.53,88.35,88.43,163.03,89.16,140.84,57.03
2022-02-20,6,Invierno,145.44,87.17,87.17,87.17,168.68,87.17,145.44,33.58
2022-02-20,7,Invierno,160.0,80.0,80.0,80.0,175.69,80.0,160.0,31.12
2022-02-20,8,Invierno,172.54,80.08,80.08,80.08,175.12,80.08,172.54,46.77
2022-02-20,9,Invierno,149.54,88.28,88.28,88.28,178.0,88.28,149.54,59.35
2022-02-20,10,Invierno,140.84,95.06,95.06,95.06,180.0,95.06,140.84,75.95
2022-02-20,11,Invierno,136.1,98.22,102.97,101.64,174.62,104.71,136.1,101.93
2022-02-20,12,Invierno,130.5,95.09,100.29,100.15,169.26,105.79,136.59,169.09
2022-02-20,13,Invierno,129.0,88.15,99.09,99.09,168.0,114.38,129.0,179.81
2022-02-20,14,Invierno,130.16,51.8,80.85,80.85,161.73,104.04,130.58,187.53
2022-02-20,15,Invierno,129.11,43.11,72.2,72.2,161.73,99.9,129.11,201.95
2022-02-20,16,Invierno,125.52,21.24,57.75,57.75,166.0,103.32,129.11,199.58
2022-02-20,17,Invierno,128.6,21.56,69.21,69.21,177.71,104.16,128.6,167.77
2022-02-20,18,Invierno,136.6,63.16,96.78,96.78,195.34,131.26,136.6,189.62
2022-02-20,19,Invierno,200.0,76.93,145.18,136.36,223.6,179.95,200.0,241.0
2022-02-20,20,Invierno,218.1,51.28,167.44,150.36,251.0,229.9,218.1,247.28
2022-02-20,21,Invierno,225.0,20.02,145.18,123.88,228.0,199.9,225.0,232.72
2022-02-20,22,Invierno,223.31,15.39,129.54,105.88,214.93,166.7,223.31,181.92
2022-02-20,23,Invierno,215.0,40.06,90.11,86.18,195.77,149.9,215.0,148.7
2022-02-20,24,Invierno,205.0,14.62,64.27,71.31,181.0,104.0,205.0,84.04
2022-02-21,1,Invierno,199.0,10.73,84.65,123.07,164.64,90.21,199.0,73.27
2022-02-21,2,Invierno,165.0,7.48,80.83,115.0,162.6,92.53,165.0,82.75
2022-02-21,3,Invierno,158.89,5.71,75.94,106.1,157.34,92.77,158.89,86.06
2022-02-21,4,Invierno,147.1,1.43,51.45,59.72,154.98,90.78,147.1,77.3
2022-02-21,5,Invierno,142.0,7.6,51.24,61.44,157.16,90.24,142.0,77.73
2022-02-21,6,Invierno,154.59,14.37,70.21,91.91,163.98,102.96,154.59,82.93
2022-02-21,7,Invierno,201.36,19.75,95.35,139.53,185.58,108.01,201.36,107.88
2022-02-21,8,Invierno,221.12,106.69,186.46,195.01,209.5,178.3,221.12,194.06
2022-02-21,9,Invierno,225.0,110.06,203.43,218.02,218.02,188.72,225.0,194.85
2022-02-21,10,Invierno,218.51,88.28,203.23,216.98,210.09,216.0,218.51,253.86
2022-02-21,11,Invierno,198.36,65.51,201.3,198.36,203.71,217.92,198.36,262.76
2022-02-21,12,Invierno,170.11,78.22,180.82,170.11,196.1,199.8,170.11,179.63
2022-02-21,13,Invierno,161.36,92.02,163.18,161.36,178.99,192.57,161.36,155.86
2022-02-21,14,Invierno,147.1,99.9,153.47,147.1,177.44,161.95,156.93,155.25
2022-02-21,15,Invierno,141.6,104.92,124.37,141.6,187.15,111.72,154.59,155.84
2022-02-21,16,Invierno,125.52,108.77,124.26,125.52,196.56,123.2,158.89,163.68
2022-02-21,17,Invierno,141.6,103.46,140.55,141.6,190.26,140.55,158.89,161.96
2022-02-21,18,Invierno,163.14,117.78,166.21,162.14,200.89,171.45,163.14,169.27
2022-02-21,19,Invierno,218.51,135.59,217.99,192.11,205.15,217.99,218.51,227.86
2022-02-21,20,Invierno,227.92,123.63,227.29,201.76,201.76,219.9,227.92,290.93
2022-02-21,21,Invierno,237.0,110.71,230.0,192.0,192.0,187.56,237.0,283.18
2022-02-21,22,Invierno,227.34,102.0,170.0,177.71,177.71,157.3,227.34,251.8
2022-02-21,23,Invierno,218.5,102.83,149.46,175.0,175.0,154.9,218.5,215.77
2022-02-21,24,Invierno,189.0,92.55,147.46,174.99,173.92,149.9,189.0,224.37
2022-02-22,1,Invierno,176.59,89.99,148.69,176.59,174.16,150.05,176.59,209.85
2022-02-22,2,Invierno,169.72,82.14,140.38,169.72,169.73,140.0,169.72,203.84
2022-02-22,3,Invierno,165.3,80.34,143.68,165.3,164.96,163.76,165.3,215.78
2022-02-22,4,Invierno,163.06,79.9,150.0,163.06,163.06,193.94,163.06,170.68
2022-02-22,5,Invierno,158.0,88.16,150.15,158.0,158.0,196.39,158.0,140.15
2022-02-22,6,Invierno,164.39,95.36,150.85,164.39,164.38,179.91,164.39,137.45
2022-02-22,7,Invierno,192.0,117.86,175.53,190.01,189.38,219.02,192.0,151.58
2022-02-22,8,Invierno,203.0,185.78,203.34,200.86,200.67,236.0,203.0,191.86
2022-02-22,9,Invierno,211.59,211.59,211.59,211.59,210.66,211.59,211.59,205.22
2022-02-22,10,Invierno,200.0,180.27,194.53,199.63,196.01,182.75,200.0,209.91
2022-02-22,11,Invierno,191.63,144.08,166.27,191.63,186.6,136.91,191.63,215.82
2022-02-22,12,Invierno,174.38,135.04,153.37,174.38,169.98,131.06,174.38,190.23
2022-02-22,13,Invierno,171.33,121.25,147.08,171.33,166.41,125.26,171.33,178.64
2022-02-22,14,Invierno,160.0,117.66,145.44,160.0,158.89,147.0,160.0,177.75
2022-02-22,15,Invierno,144.82,118.87,137.0,144.82,165.9,141.8,144.82,149.94
2022-02-22,16,Invierno,140.0,125.29,138.29,140.0,178.48,150.0,150.14,141.77
2022-02-22,17,Invierno,141.5,136.7,139.89,139.67,183.64,144.0,150.14,142.26
2022-02-22,18,Invierno,160.0,155.21,159.81,159.64,204.78,167.0,160.0,163.59
2022-02-22,19,Invierno,203.81,162.62,185.64,182.61,232.51,219.02,203.81,202.11
2022-02-22,20,Invierno,215.0,135.49,186.89,211.57,245.0,192.0,215.0,252.11
2022-02-22,21,Invierno,221.7,108.62,162.96,193.66,211.02,167.0,221.7,239.88
2022-02-22,22,Invierno,211.8,100.54,146.9,173.44,185.63,148.98,211.8,179.84
2022-02-22,23,Invierno,197.72,99.99,148.91,181.77,181.77,133.0,197.72,175.92
2022-02-22,24,Invierno,176.4,85.08,150.0,176.4,173.7,113.55,176.4,162.63
2022-02-23,1,Invierno,178.55,81.79,154.29,178.55,176.07,119.3,178.55,184.69
2022-02-23,2,Invierno,172.87,78.96,154.2,172.87,170.28,124.21,172.87,185.27
2022-02-23,3,Invierno,167.5,82.28,178.02,167.5,165.1,160.0,167.5,172.1
2022-02-23,4,Invierno,163.59,88.34,171.62,163.59,162.46,155.1,163.59,165.3
2022-02-23,5,Invierno,163.07,97.32,180.2,163.07,162.12,155.1,163.07,166.62
